"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"2396839",201,"CASH_OUT",291082.17,"C1008695956",0,0,"C1995328290",2476816.19,2767898.36,0,0
"1161664",132,"CASH_IN",275150.8,"C1033949152",20438,295588.8,"C461913776",829546.83,554396.03,0,0
"6067551",514,"CASH_OUT",157192.23,"C2137984627",0,0,"C1817503448",1037273.87,1194466.09,0,0
"5692158",397,"CASH_OUT",196699.91,"C1616662100",0,0,"C348844945",2139057.54,2335757.45,0,0
"748472",38,"CASH_OUT",3264.45,"C2113116931",11030,7765.55,"C1071837566",17672.56,20937,0,0
"6244810",596,"DEBIT",1216.9,"C899291691",31135,29918.1,"C1936338690",6649590.16,6650807.07,0,0
"1690380",159,"CASH_OUT",308376.98,"C1394377328",128925,0,"C346157249",260583.75,568960.73,0,0
"4188120",305,"PAYMENT",15511.98,"C1806454138",252415.37,236903.39,"M86094018",0,0,0,0
"2195178",185,"CASH_IN",230971.18,"C609264617",20510,251481.18,"C146075326",985099.51,754128.32,0,0
"5735880",399,"PAYMENT",6669.58,"C2053504485",6426,0,"M1354809487",0,0,0,0
"1093940",130,"CASH_OUT",302425.06,"C1549553486",0,0,"C1282208527",2113069.5,2415494.56,0,0
"5375626",376,"DEBIT",5183.25,"C1132580060",2079.86,0,"C398495488",1242487.88,1247671.13,0,0
"5502503",380,"CASH_OUT",21734.67,"C345246090",5,0,"C239068436",0,21734.67,0,0
"1056388",96,"PAYMENT",631.76,"C1844867594",10264,9632.24,"M1587397210",0,0,0,0
"6202179",582,"CASH_IN",85272.96,"C1822457104",4948287.46,5033560.42,"C1328854949",389724.32,304451.36,0,0
"4750610",333,"PAYMENT",2123.3,"C958261885",51430,49306.7,"M356198121",0,0,0,0
"5662223",396,"CASH_IN",22925.05,"C973377113",110640,133565.05,"C1801228161",89561.57,66636.52,0,0
"1536842",154,"CASH_IN",419621.15,"C1474068591",11956,431577.15,"C412793832",0,0,0,0
"1834792",163,"CASH_IN",135392.86,"C744417813",1242784.41,1378177.27,"C1474895047",4645616.49,4510223.63,0,0
"2413903",202,"CASH_IN",39888.95,"C1019184416",26095,65983.95,"C157602025",1358433.43,1474379.96,0,0
"5576646",393,"CASH_IN",66113.35,"C1649710896",261642,327755.35,"C244941248",1468654.86,1402541.52,0,0
"2459468",203,"CASH_IN",79832.46,"C1363992242",22214199.47,22294031.93,"C1614810520",181287.97,101455.5,0,0
"1553267",154,"CASH_OUT",238309.21,"C1545784352",115710,0,"C887055413",0,238309.21,0,0
"225451",14,"CASH_OUT",82381.92,"C638747611",0,0,"C665653312",195785.63,278167.56,0,0
"586344",33,"PAYMENT",11117.93,"C1413490145",0,0,"M615747266",0,0,0,0
"3966652",297,"PAYMENT",33582.29,"C1882291953",50565,16982.71,"M336780035",0,0,0,0
"936753",43,"CASH_IN",121570.82,"C369869487",64377,185947.82,"C1456465598",1212911.3,1091340.48,0,0
"4917696",350,"PAYMENT",10316.18,"C69538560",44184,33867.82,"M966559395",0,0,0,0
"1202663",133,"CASH_OUT",391280.99,"C1400773509",41647,0,"C1759785083",2137965.8,2529246.79,0,0
"3468045",258,"CASH_IN",101704.61,"C813883170",23598,125302.61,"C706106763",618788.61,517084,0,0
"4468763",324,"PAYMENT",9116.16,"C1243688266",6355,0,"M1509511527",0,0,0,0
"3186180",239,"PAYMENT",1908.16,"C2131263834",0,0,"M2125318555",0,0,0,0
"314208",16,"CASH_IN",263143.3,"C401813527",5816668.76,6079812.06,"C355944635",281258.27,18114.98,0,0
"3168331",238,"CASH_OUT",76705.5,"C902707876",0,0,"C1047242138",125167.29,201872.78,0,0
"1935835",177,"CASH_IN",51297.55,"C443991839",12495047.31,12546344.85,"C1863908967",1816267.03,1764969.48,0,0
"92897",10,"CASH_IN",24019.48,"C903935795",10395787.05,10419806.53,"C181168745",104923.53,475153.76,0,0
"4889731",349,"CASH_OUT",113177.35,"C1224843368",20189,0,"C153686176",0,113177.35,0,0
"5792041",401,"PAYMENT",30553.61,"C1088527581",209932,179378.39,"M470789036",0,0,0,0
"3751149",279,"CASH_OUT",150749.73,"C1162344806",57256.79,0,"C545471977",157114.24,307863.97,0,0
"3879618",283,"PAYMENT",3662.32,"C1696749099",39101,35438.68,"M144655380",0,0,0,0
"259484",14,"CASH_OUT",28744.21,"C809356185",155,0,"C410888707",1375630.36,1427182.42,0,0
"2567221",206,"CASH_OUT",105908.62,"C409836314",56158,0,"C598164977",4973.19,110881.81,0,0
"6029316",471,"PAYMENT",5974.21,"C1139889650",0,0,"M870741390",0,0,0,0
"5597428",394,"CASH_IN",127398.42,"C623866190",41525,168923.42,"C490047886",0,0,0,0
"4471446",324,"CASH_IN",357531.24,"C80311493",37940,395471.24,"C671888653",0,0,0,0
"2511878",205,"CASH_OUT",211763.92,"C1998043705",0,0,"C2127629611",1060793.95,1272557.87,0,0
"1384104",138,"CASH_IN",159282.83,"C1150680080",0,159282.83,"C2004566460",894017.23,734734.4,0,0
"4912285",349,"CASH_OUT",409447.99,"C823523638",36431,0,"C1419517178",3301266.46,3710714.44,0,0
"6030952",474,"CASH_IN",7953.66,"C1440628718",2018606.78,2026560.43,"C1682687234",80084.01,72130.36,0,0
"5588880",394,"CASH_OUT",143744.1,"C825306170",0,0,"C1508631684",3644294.29,3788038.38,0,0
"618463",34,"CASH_OUT",263126.54,"C522366670",0,0,"C24569745",2359581.77,2622708.3,0,0
"1519598",153,"TRANSFER",392695.14,"C1213308054",207357,0,"C301554006",856,393551.14,0,0
"109425",11,"CASH_OUT",382974.63,"C429752374",0,0,"C649699940",895810.9,1289429.52,0,0
"1253395",134,"CASH_OUT",455230.81,"C1670855393",127543,0,"C1234380979",8612.01,463842.82,0,0
"2970569",231,"CASH_OUT",284524.38,"C17111379",19457,0,"C858175531",93368.33,377892.71,0,0
"5949062",405,"CASH_OUT",37980.62,"C154897843",117,0,"C944153492",204404.35,242384.97,0,0
"5406977",378,"PAYMENT",21713.94,"C191322925",49860,28146.06,"M1999673837",0,0,0,0
"2653421",209,"PAYMENT",16590.4,"C1003909816",0,0,"M269658819",0,0,0,0
"2933776",229,"CASH_OUT",36116,"C88994314",51057,14941,"C953021091",40476.28,76592.28,0,0
"3112891",235,"PAYMENT",8775.58,"C1299983442",0,0,"M983406129",0,0,0,0
"6166881",551,"CASH_OUT",423173.95,"C854033234",0,0,"C1452061240",571872.86,995046.81,0,0
"3042875",234,"CASH_OUT",171.66,"C744848058",79715,79543.34,"C537673076",0,171.66,0,0
"2120227",183,"PAYMENT",7197.36,"C767626094",0,0,"M220929050",0,0,0,0
"2333913",188,"CASH_OUT",224786.67,"C911241864",0,0,"C1837719097",514129.14,648637.08,0,0
"4331138",308,"PAYMENT",12659.31,"C276585102",21893,9233.69,"M1853204075",0,0,0,0
"2461015",203,"CASH_IN",1706.33,"C1070606047",106814,108520.33,"C1116832818",112174.56,0,0,0
"729582",37,"CASH_IN",333987.7,"C763489666",62889,396876.7,"C709946466",276448.35,0,0,0
"5871995",403,"PAYMENT",2553.68,"C83792856",231355.34,228801.67,"M1042266609",0,0,0,0
"6058446",500,"CASH_IN",137116.42,"C743704225",43,137159.42,"C455960741",1614159.44,1477043.03,0,0
"6103276",524,"PAYMENT",469.63,"C2088998592",13018,12548.37,"M662983968",0,0,0,0
"820789",40,"CASH_OUT",193717.08,"C1459587004",75337,0,"C202175052",10379.38,204096.46,0,0
"110238",11,"CASH_OUT",85564.62,"C1922029080",0,0,"C1921483039",3427458.43,3837921.97,0,0
"1725863",160,"PAYMENT",11081.75,"C180606409",0,0,"M1621897142",0,0,0,0
"4521979",326,"CASH_IN",269718.2,"C737909755",50380,320098.2,"C846839782",0,0,0,0
"2467909",203,"PAYMENT",12814.83,"C1159133601",0,0,"M471012794",0,0,0,0
"185783",13,"CASH_IN",131129.62,"C2020405540",5174,136303.62,"C1514884249",11167137.17,11036007.55,0,0
"5658853",396,"CASH_OUT",136183.48,"C674547595",0,0,"C1133978194",1576244.75,1712428.23,0,0
"6075057",517,"PAYMENT",49564.14,"C654469394",0,0,"M1507503015",0,0,0,0
"2056535",181,"TRANSFER",509303.42,"C308630627",0,0,"C1944512307",896955.13,1406258.55,0,0
"2360",1,"PAYMENT",2288.61,"C1446238973",45811,43522.39,"M1565614310",0,0,0,0
"390396",17,"CASH_IN",108968.81,"C2100388742",59949,168917.81,"C1809225446",0,0,0,0
"4148582",303,"PAYMENT",8713.11,"C35736942",0,0,"M1249715496",0,0,0,0
"4832970",347,"CASH_IN",255473.21,"C261058946",330,255803.21,"C2037018519",12166.46,0,0,0
"5165941",358,"PAYMENT",10764.7,"C311391853",39833.78,29069.08,"M633639457",0,0,0,0
"4657632",330,"PAYMENT",30558.13,"C948361227",0,0,"M1864653775",0,0,0,0
"5453088",379,"PAYMENT",749.16,"C923753579",339,0,"M2128138237",0,0,0,0
"4374028",311,"PAYMENT",5707.9,"C1526272775",0,0,"M376407657",0,0,0,0
"2089208",182,"PAYMENT",12543.4,"C1319951238",10771,0,"M130299754",0,0,0,0
"1852203",164,"PAYMENT",10493.24,"C896091427",275917.15,265423.91,"M1346197812",0,0,0,0
"6210089",588,"PAYMENT",40732.2,"C982692681",0,0,"M218550510",0,0,0,0
"5009963",353,"CASH_IN",301738.61,"C1383596649",4178552.72,4480291.33,"C1618694767",3264366.53,2962627.93,0,0
"75226",10,"CASH_IN",86988.58,"C663464053",131545,218533.58,"C1172814480",1543406.01,1145125.46,0,0
"2807520",225,"PAYMENT",23220.89,"C1042130833",0,0,"M470665481",0,0,0,0
"637424",35,"CASH_OUT",125001.12,"C1936943667",11504,0,"C884350133",71269.91,794111.49,0,0
"421263",18,"PAYMENT",29952.27,"C825308888",11264,0,"M573671540",0,0,0,0
"6329245",690,"CASH_IN",346141.8,"C274416953",409,346550.8,"C771075755",0,0,0,0
"165253",12,"CASH_OUT",9419.69,"C281662851",0,0,"C88849543",51227,24368.06,0,0
"6169349",563,"CASH_OUT",91419.58,"C164111843",303530,212110.42,"C1936801378",0,91419.58,0,0
"6155388",548,"CASH_IN",337207.83,"C457476581",1019020.54,1356228.37,"C396688630",1214736.89,877529.06,0,0
"4448024",323,"CASH_OUT",181666.77,"C961783302",0,0,"C588924920",1847174.23,2028840.99,0,0
"3548409",260,"PAYMENT",1365.88,"C1137995531",0,0,"M1856869279",0,0,0,0
"4793328",345,"TRANSFER",85079.61,"C2135328505",0,0,"C1004927260",94507.32,179586.92,0,0
"1527089",153,"CASH_OUT",64438.41,"C1301009122",0,0,"C1358668118",807164.78,871603.19,0,0
"2693130",211,"PAYMENT",10062.58,"C2047413977",47201.47,37138.89,"M1253472372",0,0,0,0
"3595733",262,"PAYMENT",1532.03,"C1141481915",50895,49362.97,"M175878390",0,0,0,0
"5372925",376,"PAYMENT",11556.68,"C1645968403",0,0,"M1616992803",0,0,0,0
"1991470",179,"TRANSFER",1266316.5,"C943665803",99362,0,"C1868919709",29713.71,1296030.21,0,0
"1465559",140,"PAYMENT",6608.44,"C1250841098",0,0,"M128567115",0,0,0,0
"490110",19,"PAYMENT",3750.7,"C1714585094",0,0,"M2128630243",0,0,0,0
"5513876",380,"CASH_IN",268149.59,"C446527476",15974,284123.59,"C387642388",6050948.55,5782798.97,0,0
"1180919",132,"CASH_OUT",241578.69,"C22433497",49656,0,"C1061228698",28828.71,270407.39,0,0
"2360549",190,"PAYMENT",2965.6,"C1254884066",1914,0,"M1166582424",0,0,0,0
"5426085",378,"CASH_OUT",3187.38,"C1380553238",114677,111489.62,"C224227512",2204576.21,2207763.59,0,0
"3825829",282,"PAYMENT",18129.64,"C30196857",0,0,"M914033129",0,0,0,0
"4321613",308,"CASH_OUT",137173.67,"C1488123276",7034,0,"C32930971",25277.21,162450.88,0,0
"2932584",229,"PAYMENT",11004.18,"C77264731",36939.69,25935.51,"M1273014865",0,0,0,0
"5625462",395,"CASH_OUT",213703.06,"C1994106194",126324,0,"C344692610",107752.95,321456,0,0
"272896",15,"PAYMENT",2755.86,"C2003640550",670637.45,667881.59,"M540679658",0,0,0,0
"1292252",135,"PAYMENT",33183.42,"C257312845",15055,0,"M794170918",0,0,0,0
"3912376",284,"CASH_OUT",90722.84,"C1205076957",173009,82286.16,"C1732264295",2660996.52,2751719.35,0,0
"6256880",598,"CASH_IN",69256.64,"C1222792704",5451736,5520992.64,"C1496033477",122307.24,53050.6,0,0
"6201860",580,"PAYMENT",647.57,"C2132888273",40033,39385.43,"M999197166",0,0,0,0
"906097",43,"CASH_IN",7982.11,"C355715977",218351.89,226334,"C154525677",1208970.79,1200988.68,0,0
"2501240",204,"PAYMENT",25209.98,"C1175786198",0,0,"M1995866949",0,0,0,0
"4230648",306,"CASH_IN",325889.46,"C1568133441",260,326149.46,"C2146772063",516974.79,191085.34,0,0
"4876967",348,"PAYMENT",6105.58,"C506341344",99714,93608.42,"M1910247792",0,0,0,0
"4269972",307,"PAYMENT",7324.95,"C1577996913",49136,41811.05,"M106902587",0,0,0,0
"4004021",298,"TRANSFER",621304.93,"C351291884",0,0,"C605856188",3418419.9,4039724.83,0,0
"4668245",330,"CASH_OUT",178428.12,"C779592324",0,0,"C1330122357",624956.75,803384.88,0,0
"1665336",158,"PAYMENT",2183.48,"C515104609",0,0,"M365986574",0,0,0,0
"3736789",278,"CASH_OUT",78084.24,"C1440472153",22744,0,"C1131188032",0,78084.24,0,0
"2374305",191,"PAYMENT",6400.98,"C908685402",25951,19550.02,"M326890692",0,0,0,0
"3272850",251,"TRANSFER",594859.68,"C1339560001",0,0,"C1912800766",2044852.08,2639711.76,0,0
"4690279",331,"TRANSFER",337205.8,"C515639783",14987,0,"C839231034",103358.78,440564.58,0,0
"6082233",522,"PAYMENT",27690.87,"C1988431274",0,0,"M1418260910",0,0,0,0
"3002692",232,"CASH_IN",198139.75,"C1008732175",21020183.22,21218322.98,"C2008342971",1838721.16,1640581.41,0,0
"1635568",157,"CASH_OUT",285828.7,"C1920012261",42428,0,"C832740871",2814033.24,3409710.92,0,0
"3249441",251,"CASH_IN",257452.17,"C1780209188",8292,265744.17,"C1174044224",6796736.5,6539284.33,0,0
"5915440",404,"TRANSFER",140999.09,"C804449158",19100,0,"C264510699",6570122.87,6711121.96,0,0
"2395021",201,"PAYMENT",1721.84,"C673724301",645266.06,643544.23,"M1769875054",0,0,0,0
"5533266",381,"CASH_IN",44122.53,"C456548459",6352,50474.53,"C661616106",801053.87,756931.33,0,0
"5261896",372,"PAYMENT",15650.02,"C1544504309",65353.71,49703.69,"M587746888",0,0,0,0
"4767335",334,"TRANSFER",742573.87,"C1184911848",106024,0,"C328239164",3033673.96,3776247.83,0,0
"1449158",140,"CASH_OUT",12886.86,"C2107747277",11518,0,"C2045363284",258112.62,270999.49,0,0
"1606313",156,"CASH_OUT",47535.45,"C180549996",0,0,"C1142997457",192828,240363.45,0,0
"901758",43,"PAYMENT",12925.31,"C137523137",0,0,"M746918907",0,0,0,0
"5340374",374,"CASH_OUT",285198.3,"C136558567",20406,0,"C501736626",3135439.41,3420637.71,0,0
"2747134",212,"PAYMENT",68062.25,"C1578389603",0,0,"M1090812144",0,0,0,0
"597514",33,"PAYMENT",422.5,"C1014335195",21327,20904.5,"M1986436070",0,0,0,0
"1464962",140,"PAYMENT",936.16,"C1071265045",180210,179273.84,"M1906675288",0,0,0,0
"5120750",356,"CASH_OUT",36729.69,"C1987917628",0,0,"C1173583781",753762.92,790492.61,0,0
"2277181",187,"PAYMENT",6323.86,"C1452879429",0,0,"M1787495731",0,0,0,0
"3981568",298,"CASH_OUT",143092.99,"C1514594755",43083,0,"C151474868",2374472.5,2517565.49,0,0
"5383298",376,"PAYMENT",51581.98,"C1881388619",47975,0,"M1270116737",0,0,0,0
"1840815",163,"CASH_IN",123496.96,"C594290659",20173285.01,20296781.98,"C315191542",295265.58,171768.61,0,0
"6174351",564,"CASH_OUT",134014.82,"C623109453",0,0,"C318394313",280520.34,414535.16,0,0
"5444773",379,"PAYMENT",8200.79,"C322784148",24552.85,16352.06,"M478876558",0,0,0,0
"3234013",250,"PAYMENT",38111.68,"C1780376368",124866.77,86755.09,"M460903489",0,0,0,0
"1294473",136,"PAYMENT",9734.78,"C968193334",107566,97831.22,"M44623060",0,0,0,0
"914310",43,"CASH_OUT",152723.08,"C1642331814",0,0,"C1810970338",3643479.9,3796202.98,0,0
"1909200",166,"CASH_OUT",31616.24,"C1570802083",0,0,"C1862153520",556293.83,587910.07,0,0
"3421543",256,"CASH_OUT",154834.13,"C1857040201",21290,0,"C1378849107",8698246.02,8853080.14,0,0
"98184",10,"PAYMENT",3376.54,"C784337299",0,0,"M317394800",0,0,0,0
"3574936",261,"TRANSFER",304194.8,"C580478634",273379,0,"C1564465094",1553470.01,1857664.81,0,0
"4750361",333,"CASH_OUT",45801.07,"C618204773",0,0,"C2095218660",283656.7,329457.78,0,0
"6162926",550,"CASH_IN",244436.93,"C304970588",5458982.3,5703419.22,"C2126078536",657880.72,413443.8,0,0
"643966",35,"PAYMENT",19273.85,"C1210522479",253392.81,234118.96,"M953926248",0,0,0,0
"1737853",161,"PAYMENT",220.97,"C1586124422",0,0,"M1233185346",0,0,0,0
"5986584",408,"CASH_IN",207084.99,"C1004869619",105093,312177.99,"C1932878695",0,0,0,0
"4366349",310,"PAYMENT",34744.73,"C1357454080",199283,164538.27,"M952848745",0,0,0,0
"2585794",207,"CASH_OUT",193462.51,"C322452387",0,0,"C215049828",1092861.32,1286323.83,0,0
"4944049",351,"PAYMENT",14705.18,"C1881455395",520245.86,505540.68,"M365716108",0,0,0,0
"5425244",378,"CASH_IN",71056.25,"C674580014",331176.05,402232.3,"C1064626487",690658.99,619602.75,0,0
"4275212",307,"PAYMENT",5374.23,"C849635931",0,0,"M1034149401",0,0,0,0
"3441706",257,"CASH_OUT",79399.67,"C1834120617",9569,0,"C387931453",1180247.76,1259647.43,0,0
"547478",21,"PAYMENT",13561.76,"C186365150",0,0,"M1876903776",0,0,0,0
"6188634",570,"DEBIT",3855.48,"C333207445",16670,12814.52,"C352410745",1694885.48,1698740.96,0,0
"332325",16,"CASH_IN",251664.5,"C1067417560",3309022.14,3560686.64,"C1876630105",5023937.91,4772273.41,0,0
"6199869",574,"PAYMENT",7727.88,"C256683625",52142,44414.12,"M285285188",0,0,0,0
"606482",34,"TRANSFER",1692044.22,"C1432913039",139473.03,0,"C1908995632",4953563.62,6372114.52,0,0
"6044381",490,"PAYMENT",6688.74,"C1732171820",121,0,"M810231258",0,0,0,0
"887507",42,"CASH_OUT",116750.88,"C2038982457",0,0,"C1359674169",718750.49,835501.37,0,0
"5746678",399,"CASH_IN",3313.97,"C2108541642",20725473.28,20728787.25,"C956232309",35607.04,32293.07,0,0
"1419288",139,"CASH_OUT",239935.84,"C1375215763",16457,0,"C54953459",1159761.58,1399697.42,0,0
"5881583",403,"CASH_OUT",126165.44,"C1721871930",0,0,"C1422341218",713533.9,839699.34,0,0
"5220148",370,"PAYMENT",13234.49,"C946059681",0,0,"M1500134055",0,0,0,0
"6125293",540,"PAYMENT",14497.59,"C1380101486",40462,25964.41,"M426761408",0,0,0,0
"5447447",379,"CASH_IN",36420.57,"C1263911853",5281743.08,5318163.65,"C2058745094",7112702.04,7081322.63,0,0
"1189314",132,"CASH_IN",88929.58,"C568036660",1115357.38,1204286.96,"C567069360",107560.42,18630.84,0,0
"6005100",429,"PAYMENT",404.47,"C1799875471",63016,62611.53,"M1214098101",0,0,0,0
"96629",10,"PAYMENT",7945.73,"C1852268915",0,0,"M425979247",0,0,0,0
"1900534",165,"CASH_OUT",75655.56,"C536935517",48729,0,"C1678017045",8113102.37,8188757.93,0,0
"650103",35,"CASH_IN",110391.87,"C1758322256",8031,118422.87,"C908776502",2517748.34,2407356.47,0,0
"438314",18,"CASH_OUT",168587,"C454206656",172,0,"C773561234",0,254174.1,0,0
"295799",15,"CASH_OUT",90229.15,"C1267178289",0,0,"C1880430612",349527.36,439756.52,0,0
"5676378",397,"PAYMENT",19626.14,"C1322988253",12705,0,"M288993235",0,0,0,0
"3308570",252,"CASH_OUT",106041.57,"C2015840817",301745,195703.43,"C2069355858",36924.78,142966.35,0,0
"376812",17,"PAYMENT",15994.02,"C970977630",111,0,"M701186564",0,0,0,0
"4112028",302,"CASH_OUT",355708.86,"C1597820651",10822,0,"C1268801507",179306.69,535015.55,0,0
"4081234",301,"CASH_IN",54897.88,"C1752671982",7485239.57,7540137.46,"C713645469",747209.61,692311.73,0,0
"6212845",588,"CASH_OUT",163960.55,"C1537220862",80438,0,"C2084212104",2451441.45,2615402,0,0
"3830030",282,"CASH_OUT",33590.93,"C1405333697",34220,629.07,"C525677439",1736913.68,1770504.61,0,0
"2663726",210,"CASH_IN",187415.02,"C1639570273",8067520.5,8254935.52,"C1862330689",202699.19,15284.17,0,0
"4888286",349,"CASH_IN",219481.42,"C557440831",11524,231005.42,"C2072974456",189769.51,0,0,0
"3565677",260,"CASH_OUT",73987.32,"C299245816",11240,0,"C1379562467",394881.69,468869.01,0,0
"2872789",227,"CASH_OUT",108635.49,"C1423997181",273609,164973.51,"C838280594",0,108635.49,0,0
"1249105",134,"PAYMENT",7217.18,"C103103647",10036,2818.82,"M776459013",0,0,0,0
"84123",10,"PAYMENT",7903.49,"C1001000446",0,0,"M200188709",0,0,0,0
"5109258",355,"CASH_OUT",119829.68,"C737519314",30895,0,"C1622334221",2635687.03,2755516.71,0,0
"4534634",326,"TRANSFER",1827367.38,"C1167967154",131,0,"C504415547",0,1827367.38,0,0
"6094891",522,"CASH_OUT",20095.01,"C27620438",0,0,"C1827524342",414155.81,434250.82,0,0
"1505916",143,"PAYMENT",17719.71,"C1369769466",0,0,"M522270250",0,0,0,0
"5331650",374,"TRANSFER",3204930.8,"C774375696",0,0,"C1063198590",11061078.37,14266009.17,0,0
"1257276",134,"TRANSFER",826206.33,"C987840022",0,0,"C404096126",3166049.04,3992255.37,0,0
"333186",16,"PAYMENT",6525.27,"C736544910",0,0,"M1149743953",0,0,0,0
"1785628",162,"CASH_OUT",106067.65,"C513639466",0,0,"C111508437",1309878.32,1415945.98,0,0
"1563994",155,"CASH_OUT",184347.12,"C2095885080",0,0,"C162342311",611579.49,795926.61,0,0
"4653120",330,"PAYMENT",39298.31,"C1338207296",84851.99,45553.68,"M1577028422",0,0,0,0
"3308566",252,"PAYMENT",30177.69,"C696009174",50040,19862.31,"M1405102321",0,0,0,0
"3711891",277,"CASH_IN",120164.56,"C1173162447",5927150.25,6047314.81,"C159714025",979753.84,859589.28,0,0
"6128466",542,"PAYMENT",16898.92,"C1914422531",36370,19471.08,"M1923849985",0,0,0,0
"4695231",331,"CASH_OUT",290501.31,"C1396398881",0,0,"C1024362196",676325.43,966826.74,0,0
"6237379",594,"CASH_OUT",15605.63,"C1131800312",0,0,"C1071254995",836955.38,852561.01,0,0
"1190550",132,"CASH_OUT",297550.1,"C1842719228",5010,0,"C805432566",0,297550.1,0,0
"5983931",408,"CASH_OUT",59958.92,"C1879584371",0,0,"C216271793",903690.28,963649.2,0,0
"2743377",212,"CASH_IN",141316.51,"C2140898692",204,141520.51,"C1077045531",176933.62,35617.11,0,0
"2695380",211,"CASH_IN",25206.96,"C93991588",4625650.13,4650857.09,"C1351719168",4491994.74,4466787.79,0,0
"1949483",177,"PAYMENT",9328.8,"C769215248",83668,74339.2,"M926825082",0,0,0,0
"4849739",347,"CASH_OUT",115309.35,"C1378006086",0,0,"C2141166322",3185349.01,3300658.36,0,0
"476107",19,"CASH_OUT",253217.51,"C1543294577",121945.78,0,"C158069517",335717.37,852223.61,0,0
"2883375",228,"CASH_OUT",384512.1,"C1160773747",16754,0,"C715796745",0,384512.1,0,0
"3890561",284,"CASH_IN",255853.09,"C68816713",18103571.17,18359424.27,"C1740000285",1758317.71,1502464.62,0,0
"5504757",380,"CASH_IN",107243.76,"C1216489183",1210,108453.76,"C1697302",14392761.79,14285518.03,0,0
"881135",42,"PAYMENT",9107.88,"C836956638",14909,5801.12,"M435342291",0,0,0,0
"1203762",133,"TRANSFER",721413.62,"C176168281",0,0,"C1922173724",1802374.2,2523787.81,0,0
